nctId,ec_single,ner,relation
NCT02315066,"Inclusion: Histological or cytological diagnosis of NSCLC with advanced/metastatic disease. Patients must have previously received prior anti PD L1 or anti PD 1 mAb on which disease progressed. \[Note: Previous anti PD L1 or anti PD 1 mAb may have been part of a combination therapy, eg, in combination with chemotherapy, as long as the combination did not contain OX40 or 4 1BB agonist.\]","```json
[
    {
        ""entity"": ""Histological or cytological diagnosis"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""NSCLC"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""advanced/metastatic disease"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""previously received"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""prior anti PD L1 or anti PD 1 mAb"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""disease progressed"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""Previous anti PD L1 or anti PD 1 mAb"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""combination therapy"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""chemotherapy"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""OX40 or 4 1BB agonist"",
        ""category"": ""Drug/Substance""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""Histological or cytological diagnosis""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""NSCLC""
    },
    {
        ""id"": 3,
        ""type"": ""Condition"",
        ""name"": ""advanced/metastatic disease""
    },
    {
        ""id"": 4,
        ""type"": ""Drug/Substance"",
        ""name"": ""prior anti PD L1 or anti PD 1 mAb"",
        ""temporal"": {
            ""start"": {
                ""number"": 0,
                ""unit"": ""days""
            },
            ""end"": {
                ""number"": 0,
                ""unit"": ""days""
            },
            ""reference_event"": 1
        }
    },
    {
        ""id"": 5,
        ""type"": ""Condition"",
        ""name"": ""disease progressed""
    },
    {
        ""id"": 6,
        ""type"": ""Drug/Substance"",
        ""name"": ""Previous anti PD L1 or anti PD 1 mAb""
    },
    {
        ""id"": 7,
        ""type"": ""Drug/Substance"",
        ""name"": ""combination therapy""
    },
    {
        ""id"": 8,
        ""type"": ""Drug/Substance"",
        ""name"": ""chemotherapy""
    },
    {
        ""id"": 9,
        ""type"": ""Drug/Substance"",
        ""name"": ""OX40 or 4 1BB agonist""
    }
]
```"
NCT02315066,"Inclusion: Performance Status of 0 or 1 - Adequate bone marrow, kidney and liver function","```json
[
    {
        ""entity"": ""Performance Status of 0 or 1"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""Adequate bone marrow function"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""Adequate kidney function"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""Adequate liver function"",
        ""category"": ""Observation""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""Performance Status of 0 or 1""
    },
    {
        ""id"": 2,
        ""type"": ""Observation"",
        ""name"": ""Adequate bone marrow function""
    },
    {
        ""id"": 3,
        ""type"": ""Observation"",
        ""name"": ""Adequate kidney function""
    },
    {
        ""id"": 4,
        ""type"": ""Observation"",
        ""name"": ""Adequate liver function""
    }
]
```"
NCT02315066,Exclusion: Brain metastases requiring steroids,"```json
[
    {
        ""entity"": ""Brain metastases"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""requiring steroids"",
        ""category"": ""Qualifier/Modifier""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Brain metastases""
    },
    {
        ""id"": 2,
        ""type"": ""Observation"",
        ""name"": ""requiring steroids""
    }
]
```"
NCT02315066,"Exclusion: Major surgery, Radiation therapy within 4 weeks of starting study treatment (except: palliative radiotherapy to a limited field is allowed after consultation with sponsor's medical monitor at any time during study participation, including during screening), or systemic anti-cancer therapy within 4 weeks of study treatment start (6 weeks for mitomycin C or nitrosoureas)","```json
[
    {
        ""entity"": ""Major surgery"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""Radiation therapy"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""within 4 weeks of starting study treatment"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""palliative radiotherapy to a limited field"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""systemic anti-cancer therapy"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""within 4 weeks of study treatment start"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""6 weeks for mitomycin C or nitrosoureas"",
        ""category"": ""Temporal Constraints""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Procedure/Device"",
        ""name"": ""Major surgery"",
        ""temporal"": {
            ""start"": {
                ""number"": 4,
                ""unit"": ""weeks""
            },
            ""reference_event"": 2
        }
    },
    {
        ""id"": 2,
        ""type"": ""Procedure/Device"",
        ""name"": ""Radiation therapy"",
        ""temporal"": {
            ""start"": {
                ""number"": 4,
                ""unit"": ""weeks""
            },
            ""reference_event"": 3
        }
    },
    {
        ""id"": 3,
        ""type"": ""Procedure/Device"",
        ""name"": ""palliative radiotherapy to a limited field""
    },
    {
        ""id"": 4,
        ""type"": ""Procedure/Device"",
        ""name"": ""systemic anti-cancer therapy"",
        ""temporal"": {
            ""start"": {
                ""number"": 4,
                ""unit"": ""weeks""
            },
            ""reference_event"": 5
        }
    },
    {
        ""id"": 5,
        ""type"": ""Procedure/Device"",
        ""name"": ""mitomycin C or nitrosoureas"",
        ""temporal"": {
            ""start"": {
                ""number"": 6,
                ""unit"": ""weeks""
            }
        }
    }
]
```"
NCT02315066,"Exclusion: Active and clinically significant bacterial, fungal, or viral infection","```json
[
    {
        ""entity"": ""Active"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""clinically significant"",
        ""category"": ""Qualifiers/Modifiers""
    },
    {
        ""entity"": ""bacterial infection"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""fungal infection"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""viral infection"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""bacterial infection""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""fungal infection""
    },
    {
        ""id"": 3,
        ""type"": ""Condition"",
        ""name"": ""viral infection""
    }
]
```"
NCT02315066,Exclusion: History of active autoimmune disorders,"```json
[
    {
        ""entity"": ""History"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""active autoimmune disorders"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Observation"",
        ""name"": ""History""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""active autoimmune disorders""
    }
]
```"
NCT02315066,Exclusion: History of immune-mediated adverse events requiring immunosuppressive therapy or were grade 3 or higher related to prior immune-modulatory therapy,"```json
[
    {
        ""entity"": ""History of immune-mediated adverse events"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""requiring immunosuppressive therapy"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""grade 3 or higher"",
        ""category"": ""Measurement""
    },
    {
        ""entity"": ""related to prior immune-modulatory therapy"",
        ""category"": ""Procedure/Device""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""History of immune-mediated adverse events""
    },
    {
        ""id"": 2,
        ""type"": ""Procedure/Device"",
        ""name"": ""requiring immunosuppressive therapy""
    },
    {
        ""id"": 3,
        ""type"": ""Procedure/Device"",
        ""name"": ""related to prior immune-modulatory therapy""
    }
]
```"
NCT02315066,Exclusion: Prior treatment with an OX40 agonist and 4-1BB agonist (for Part B1/B2),"```json
[
    {
        ""entity"": ""Prior treatment"",
        ""category"": ""Temporal Constraints""
    },
    {
        ""entity"": ""OX40 agonist"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""4-1BB agonist"",
        ""category"": ""Drug/Substance""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Drug/Substance"",
        ""name"": ""OX40 agonist""
    },
    {
        ""id"": 2,
        ""type"": ""Drug/Substance"",
        ""name"": ""4-1BB agonist""
    }
]
```"
NCT02315066,Exclusion: Prior anthracycline treatment and at risk of cardiac failure (New York Heart Association Class 2),"```json
[
    {
        ""entity"": ""Prior anthracycline treatment"",
        ""category"": ""Drug/Substance""
    },
    {
        ""entity"": ""at risk of cardiac failure"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""New York Heart Association Class 2"",
        ""category"": ""Measurement""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Drug/Substance"",
        ""name"": ""Prior anthracycline treatment""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""at risk of cardiac failure""
    }
]
```"
NCT02595866,"Inclusion: Histologically or cytologically proven metastatic or locally advanced tumors for which no standard therapy exists, or where standard therapy has failed, or in patients otherwise ineligible for standard therapy, or for an indication that anti-PD-1 therapy has been shown to be effective in studies in HIV-uninfected participants; disease-specific criteria will be applied for certain common cancers and cancers strongly associated with HIV; however, enrollment will not be confined to these tumors","```json
[
    {
        ""entity"": ""Histologically or cytologically proven metastatic or locally advanced tumors"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""standard therapy"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""anti-PD-1 therapy"",
        ""category"": ""Procedure/Device""
    },
    {
        ""entity"": ""HIV-uninfected participants"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""disease-specific criteria"",
        ""category"": ""Observation""
    },
    {
        ""entity"": ""common cancers"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""cancers strongly associated with HIV"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Histologically or cytologically proven metastatic or locally advanced tumors""
    },
    {
        ""id"": 2,
        ""type"": ""Procedure/Device"",
        ""name"": ""standard therapy""
    },
    {
        ""id"": 3,
        ""type"": ""Procedure/Device"",
        ""name"": ""anti-PD-1 therapy""
    },
    {
        ""id"": 4,
        ""type"": ""Condition"",
        ""name"": ""HIV-uninfected participants""
    },
    {
        ""id"": 5,
        ""type"": ""Observation"",
        ""name"": ""disease-specific criteria""
    },
    {
        ""id"": 6,
        ""type"": ""Condition"",
        ""name"": ""common cancers""
    },
    {
        ""id"": 7,
        ""type"": ""Condition"",
        ""name"": ""cancers strongly associated with HIV""
    }
]
```"
NCT02595866,Inclusion: Non-small cell lung cancer (NSCLC),"```json
[
    {
        ""entity"": ""Non-small cell lung cancer"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""NSCLC"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""Non-small cell lung cancer""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""NSCLC""
    }
]
```"
NCT02595866,Inclusion: AIDS-related non-Hodgkin lymphoma and other non-Hodgkin lymphoma,"```json
[
    {
        ""entity"": ""AIDS-related non-Hodgkin lymphoma"",
        ""category"": ""Condition""
    },
    {
        ""entity"": ""non-Hodgkin lymphoma"",
        ""category"": ""Condition""
    }
]
```","```json
[
    {
        ""id"": 1,
        ""type"": ""Condition"",
        ""name"": ""AIDS-related non-Hodgkin lymphoma""
    },
    {
        ""id"": 2,
        ""type"": ""Condition"",
        ""name"": ""non-Hodgkin lymphoma""
    }
]
```"
